order,url,name,description,star
1649855810-4645,https://github.com/search?l=Java&o=desc&p=34&q=in%3Adescription+microservicios&s=stars&type=Repositories,walterCabreraR/EMLF,demo milocalfunciona sobre microservicios,null
1649855674-4164,https://github.com/search?l=Java&o=desc&p=82&q=in%3Adescription+microservicios&s=stars&type=Repositories,sergycg/servicio-usuarios,microservicio usuarios contra postgres,null
1649855669-4145,https://github.com/search?l=Java&o=desc&p=84&q=in%3Adescription+microservicios&s=stars&type=Repositories,corodaautomaticdoor/mc_login,Microservicio encargado del Logueo,null
1649855815-4664,https://github.com/search?l=Java&o=desc&p=32&q=in%3Adescription+microservicios&s=stars&type=Repositories,leonelgarcia4/microservicios,directorio de microservicios,null
1649855660-4115,https://github.com/search?l=Java&o=desc&p=87&q=in%3Adescription+microservicios&s=stars&type=Repositories,mariosas27/Microservicios-Department-Service,Microservicio Department-Service,null
1649855894-4946,https://github.com/search?l=Java&o=desc&p=4&q=in%3Adescription+microservicios&s=stars&type=Repositories,daniiel/microservicios,microservicios,1
1649855759-4463,https://github.com/search?l=Java&o=desc&p=52&q=in%3Adescription+microservicios&s=stars&type=Repositories,Geferreyra/microservices-practices,Practica microservicios con java mail sender,null
1649855877-4880,https://github.com/search?l=Java&o=desc&p=10&q=in%3Adescription+microservicios&s=stars&type=Repositories,danielrg97/spring-boot-microservices-exercise-1,Ejercicio basico de microservicios para entender conceptos basicos de la arquitectura,1
1649855672-4151,https://github.com/search?l=Java&o=desc&p=83&q=in%3Adescription+microservicios&s=stars&type=Repositories,paytonx10/MicroServicioMultiplica,Microservicio para SF - Multiplicar,null
1649855869-4858,https://github.com/search?l=Java&o=desc&p=13&q=in%3Adescription+microservicios&s=stars&type=Repositories,julioluque/springboot-servicio-eureka-server,"Microservicio con Spring Boot, Spring Cloud, Netflix, Eureka Balanceo de carga con Ribbon Clientes Feign y Rest Templ＃",1
1649855733-4372,https://github.com/search?l=Java&o=desc&p=61&q=in%3Adescription+microservicios&s=stars&type=Repositories,Programadores-Juinior/MicroServicios,"Creaci車n de microservicios con Microservicios con Spring Boot 2, Spring Cloud, Eureka, Zuul, Ribbon, Hystrix, API RES＃",null
1649855697-4240,https://github.com/search?l=Java&o=desc&p=74&q=in%3Adescription+microservicios&s=stars&type=Repositories,ctoros/EjercicioBCI,"Desarrollo de microservicios con Spring boot, para verificar conocimientos.",null
1649855756-4458,https://github.com/search?l=Java&o=desc&p=53&q=in%3Adescription+microservicios&s=stars&type=Repositories,amqalejandro/edaconsumer,Comunicando dos microservicios usando Apache Kafka - consumer,null
1649855697-4243,https://github.com/search?l=Java&o=desc&p=74&q=in%3Adescription+microservicios&s=stars&type=Repositories,Tschuss/OpenMicros,"Genera un informe de microservicios, versiones y dependencias",null
1649855838-4743,https://github.com/search?l=Java&o=desc&p=24&q=in%3Adescription+microservicios&s=stars&type=Repositories,MiguelSantiagoCaffe/msproyecto2,repositorio de microservicios 3,null
1649855716-4316,https://github.com/search?l=Java&o=desc&p=67&q=in%3Adescription+microservicios&s=stars&type=Repositories,robinmedina6/curso-springboot-microservicios,construccion de curso de springboot con microservicios desde youtube,null
1649855900-4961,https://github.com/search?l=Java&o=desc&p=2&q=in%3Adescription+microservicios&s=stars&type=Repositories,ruanete/PadelManager,"Microservicio que se encarga de la gesti車n de pistas de padel, usuarios y partidos.",5
1649855883-4904,https://github.com/search?l=Java&o=desc&p=8&q=in%3Adescription+microservicios&s=stars&type=Repositories,miltonbernhardt/ms-app-dan,Contiene proyectos que permiten levantar una aplicaici車n completa basada en microservicios,1
1649855844-4762,https://github.com/search?l=Java&o=desc&p=22&q=in%3Adescription+microservicios&s=stars&type=Repositories,lvillalva/Microservices,Proyectos para ejecutar microservicios,null
1649855900-4966,https://github.com/search?l=Java&o=desc&p=2&q=in%3Adescription+microservicios&s=stars&type=Repositories,rivalix/spring-implementacion-microservicios,Implementacion Practica de Microservicios con Java y Spring Boot,3
1649855753-4449,https://github.com/search?l=Java&o=desc&p=54&q=in%3Adescription+microservicios&s=stars&type=Repositories,randallcastillo/DV-06-Microservicios-Docker,DV-06 Microservicios a escala con Docker,null
1649855841-4758,https://github.com/search?l=Java&o=desc&p=23&q=in%3Adescription+microservicios&s=stars&type=Repositories,zullysr/pc01Servicio,Pr芍tica calificada Microservicios - Servicio,null
1649855764-4481,https://github.com/search?l=Java&o=desc&p=50&q=in%3Adescription+microservicios&s=stars&type=Repositories,dbgjerez/spring-cloud-ms1,Prueba de integraci車n continua con microservicios,null
1649855635-4021,https://github.com/search?l=Java&o=desc&p=96&q=in%3Adescription+microservicios&s=stars&type=Repositories,Bitera-Labs/bitera-accounts,Microservicio de Bitera Accounts,null
1649855624-3985,https://github.com/search?l=Java&o=desc&p=100&q=in%3Adescription+microservicios&s=stars&type=Repositories,evelynsu123/Credits_Service,Microservicio de Cr谷dito,null
1649855796-4591,https://github.com/search?l=Java&o=desc&p=39&q=in%3Adescription+microservicios&s=stars&type=Repositories,omarcarmona/curso-microservicios,Repositorios de fuentes de microservicios,null
1649855902-4970,https://github.com/search?l=Java&o=desc&p=1&q=in%3Adescription+microservicios&s=stars&type=Repositories,digitallab-academy/ms-course-youtube,Fuentes del curso de Microservicios con Springboot y Spring Cloud para canal de Youtube,39
1649855745-4415,https://github.com/search?l=Java&o=desc&p=57&q=in%3Adescription+microservicios&s=stars&type=Repositories,omirandam/ms-parking-employees,microservicios para guardar los empleados del parking,null
1649855624-3981,https://github.com/search?l=Java&o=desc&p=100&q=in%3Adescription+microservicios&s=stars&type=Repositories,paytonx10/MicroServicioSuma,Microservicio para SF - Sumar,null
1649855626-3995,https://github.com/search?l=Java&o=desc&p=99&q=in%3Adescription+microservicios&s=stars&type=Repositories,mickeyadlg87/microservice-vehicles,microservicio con spring boot,null
1649855857-4817,https://github.com/search?l=Java&o=desc&p=17&q=in%3Adescription+microservicios&s=stars&type=Repositories,juanmrm/spring-cloud-netflixoss,PoC Microservicios,null
1649855759-4467,https://github.com/search?l=Java&o=desc&p=52&q=in%3Adescription+microservicios&s=stars&type=Repositories,Juank544/IETI-LAB01-PART1,API REST con Spring Boot - Microservicios(User),null
1649855750-4434,https://github.com/search?l=Java&o=desc&p=55&q=in%3Adescription+microservicios&s=stars&type=Repositories,DavidRodriguez-27/demoJD,Microservicios REST Spring Boot con STS Eclipse,null
1649855649-4078,https://github.com/search?l=Java&o=desc&p=91&q=in%3Adescription+microservicios&s=stars&type=Repositories,kevinflorest/microservice-student,Microservicio del estudiante,null
1649855813-4658,https://github.com/search?l=Java&o=desc&p=33&q=in%3Adescription+microservicios&s=stars&type=Repositories,fredo09/microservices-zuul,Servidor Getway para microservicios,null
1649855632-4012,https://github.com/search?l=Java&o=desc&p=97&q=in%3Adescription+microservicios&s=stars&type=Repositories,syslet/bootcamp-shopvintage-bidders,Microservicio para Postores,null
1649855871-4861,https://github.com/search?l=Java&o=desc&p=12&q=in%3Adescription+microservicios&s=stars&type=Repositories,jatasayco/microservices-users-ECS-AWS,"Microservicio que tiene un dockerfile, configurado para generar una imagen",1
1649855655-4098,https://github.com/search?l=Java&o=desc&p=89&q=in%3Adescription+microservicios&s=stars&type=Repositories,JosehMollerRossell/service-producto,microservicio producto service,null
1649855813-4653,https://github.com/search?l=Java&o=desc&p=33&q=in%3Adescription+microservicios&s=stars&type=Repositories,jefftarira/post,exposici車n SOD s7k MICROSERVICIOS,null
1649855652-4086,https://github.com/search?l=Java&o=desc&p=90&q=in%3Adescription+microservicios&s=stars&type=Repositories,kevinflorest/microservice-student,Microservicio del estudiante,null
1649855888-4926,https://github.com/search?l=Java&o=desc&p=6&q=in%3Adescription+microservicios&s=stars&type=Repositories,CristianGaona/LojaCar-Clientes,Microservicio clientes,1
1649855694-4238,https://github.com/search?l=Java&o=desc&p=75&q=in%3Adescription+microservicios&s=stars&type=Repositories,jhassan8/sb-service-commons,Probando arquitectura de microservicios utilizando springboot y spring cloud...,null
1649855886-4910,https://github.com/search?l=Java&o=desc&p=7&q=in%3Adescription+microservicios&s=stars&type=Repositories,SwissTierrasColombia/st-microservice-oauth,Microservicio OAuth,1
1649855790-4574,https://github.com/search?l=Java&o=desc&p=41&q=in%3Adescription+microservicios&s=stars&type=Repositories,jose-richard/curso-spring-boot,curso de spring boot microservicios,null
1649855838-4747,https://github.com/search?l=Java&o=desc&p=24&q=in%3Adescription+microservicios&s=stars&type=Repositories,jamataran/spring-microservices,Microservicios con Spring,null
1649855813-4657,https://github.com/search?l=Java&o=desc&p=33&q=in%3Adescription+microservicios&s=stars&type=Repositories,MiguelSantiagoCaffe/msproyecto5,repositorio de microservicios,null
1649855821-4686,https://github.com/search?l=Java&o=desc&p=30&q=in%3Adescription+microservicios&s=stars&type=Repositories,AbelAntunez/microservicios-zuul,Udemy microservicios Zuul,null
1649855663-4126,https://github.com/search?l=Java&o=desc&p=86&q=in%3Adescription+microservicios&s=stars&type=Repositories,marcosPorturas/CineWeb,Microservicio del Cine,null
1649855770-4503,https://github.com/search?l=Java&o=desc&p=48&q=in%3Adescription+microservicios&s=stars&type=Repositories,alejoMerchan/configurationserver,Servidor de configuraciones para integraci車n con microservicios.,null
1649855652-4087,https://github.com/search?l=Java&o=desc&p=90&q=in%3Adescription+microservicios&s=stars&type=Repositories,LuisAugusto123456/microservice-archetype,Arquetipo de microservicio din芍mico.,null
1649855869-4853,https://github.com/search?l=Java&o=desc&p=13&q=in%3Adescription+microservicios&s=stars&type=Repositories,jsierra93/Api_Balance_Clean_Architecture,En este repositorio se implementar芍 un microservicio reactivo con arquitectura limpia como practica de estudio.,1
1649855624-3984,https://github.com/search?l=Java&o=desc&p=100&q=in%3Adescription+microservicios&s=stars&type=Repositories,fumex/ms-credit-transaction,MICROSERVICIO MS-CREDIT-TRANSACTION,null
1649855779-4534,https://github.com/search?l=Java&o=desc&p=45&q=in%3Adescription+microservicios&s=stars&type=Repositories,jairofernandezr/microservicio,microservicio,null
1649855637-4038,https://github.com/search?l=Java&o=desc&p=95&q=in%3Adescription+microservicios&s=stars&type=Repositories,riquezjo/msproyecto,Repositorio de MicroServicio,null
1649855900-4968,https://github.com/search?l=Java&o=desc&p=2&q=in%3Adescription+microservicios&s=stars&type=Repositories,sebastian4j/config-native,"microservicios con Spring boot, Spring cloud, configuracion desde git, jpa con mysql, Ribbon, Hystrix, Eureka, kafka,＃",3
1649855824-4694,https://github.com/search?l=Java&o=desc&p=29&q=in%3Adescription+microservicios&s=stars&type=Repositories,harrycoa/JWebSecurity,microservicios de seguridad spring,null
1649855686-4205,https://github.com/search?l=Java&o=desc&p=78&q=in%3Adescription+microservicios&s=stars&type=Repositories,edgar-code-repository/spring-cloud-zuul-eureka,"Microservicios de ejemplo, desarrollados con Spring Boot y Spring Cloud.",null
1649855821-4687,https://github.com/search?l=Java&o=desc&p=30&q=in%3Adescription+microservicios&s=stars&type=Repositories,AlanGeeGA/Saludo-Persona,Microservicios Saludo y Persona,null
1649855691-4229,https://github.com/search?l=Java&o=desc&p=76&q=in%3Adescription+microservicios&s=stars&type=Repositories,giand2205/springboot-servicio-zuul-server,Project Microservicios con Spring Boot y Spring Cloud Netflix Eureka,null
1649855739-4390,https://github.com/search?l=Java&o=desc&p=59&q=in%3Adescription+microservicios&s=stars&type=Repositories,G-r-e-g-R/affiliation,Proyecto con fines academicos donde se implementar芍 una arquitectura de Microservicios con enfoque DDD - Microservicios＃,null
1649855849-4786,https://github.com/search?l=Java&o=desc&p=20&q=in%3Adescription+microservicios&s=stars&type=Repositories,gamaliel-88/bankaya-services,Demo microservicios,null
1649855722-4333,https://github.com/search?l=Java&o=desc&p=65&q=in%3Adescription+microservicios&s=stars&type=Repositories,dabliuw22/microservice-three,Microservicio three,null
1649855716-4317,https://github.com/search?l=Java&o=desc&p=67&q=in%3Adescription+microservicios&s=stars&type=Repositories,imobac-marin/curso-microservicios,Curso de spring boot y spring cloud para microservicios,null
1649855711-4299,https://github.com/search?l=Java&o=desc&p=69&q=in%3Adescription+microservicios&s=stars&type=Repositories,claudio-ramirez/curso-arquitectura-microservicios,API de gesti車n de pacientes para el curso de microservicios,null
1649855725-4341,https://github.com/search?l=Java&o=desc&p=64&q=in%3Adescription+microservicios&s=stars&type=Repositories,JoseVassPeru/aforo255-invoice,microservicio-factura,null
1649855674-4168,https://github.com/search?l=Java&o=desc&p=82&q=in%3Adescription+microservicios&s=stars&type=Repositories,Miguecam/bank-user,Microservicio bank-user,null
1649855796-4595,https://github.com/search?l=Java&o=desc&p=39&q=in%3Adescription+microservicios&s=stars&type=Repositories,junglans/microservices,Para el curso de Microservicios,null
1649855804-4623,https://github.com/search?l=Java&o=desc&p=36&q=in%3Adescription+microservicios&s=stars&type=Repositories,roberthmerino/msproyecto.,Repositorio de MicroServicios,null
1649855677-4170,https://github.com/search?l=Java&o=desc&p=81&q=in%3Adescription+microservicios&s=stars&type=Repositories,developinside3074/Gestor-de-Habitaciones,Microservicios para la gestion de habitaciones de un hote,null
1649855874-4878,https://github.com/search?l=Java&o=desc&p=11&q=in%3Adescription+microservicios&s=stars&type=Repositories,jlferrete/spring-boot-servicio-commons,"Construye Microservicios con Spring Boot 2, Spring Cloud, Eureka, Zuul, Ribbon, Hystrix, API RESTful, JPA, OAuth, Docker",1
1649855730-4360,https://github.com/search?l=Java&o=desc&p=62&q=in%3Adescription+microservicios&s=stars&type=Repositories,JoseVassPeru/aforo255-pay,microservicio-pago,null
1649855799-4605,https://github.com/search?l=Java&o=desc&p=38&q=in%3Adescription+microservicios&s=stars&type=Repositories,martindex/microservicios-udemy,tutorial para microservicios de udemy,null
1649855655-4093,https://github.com/search?l=Java&o=desc&p=89&q=in%3Adescription+microservicios&s=stars&type=Repositories,mcruzr0609/security-gshackchallege,Microservicio de seguridad,null
